model,source_feature,target_feature,source_name,target_name,source_modality,target_modality,prior,gradient,occlusion,permutation
embedding_field_ode,allopregnanolone,allantoin,Allopregnanolone,Allantoin,metabolomics,metabolomics,0.0,0.002508329540457204,0.00160328443106045,0.0016577580472310089
embedding_field_ode,allopregnanolone,alliin,Allopregnanolone,Alliin,metabolomics,metabolomics,0.0,0.005040616984892781,0.0031628812780310125,0.0032597261689668493
embedding_field_ode,allopregnanolone,allopregnanolone,Allopregnanolone,Allopregnanolone,metabolomics,metabolomics,0.0,0.002097961540648418,0.001337494822010219,0.0013781573648056036
embedding_field_ode,allopregnanolone,alpha-ketoglutaric acid,Allopregnanolone,alpha-Ketoglutaric acid,metabolomics,metabolomics,0.0,0.002879085858311516,0.001833323169074215,0.0019138950890917293
embedding_field_ode,allopregnanolone,androsterone glucuronide(1),Allopregnanolone,Androsterone glucuronide(1),metabolomics,metabolomics,0.0,0.00020247732478480978,0.0001263348644657043,0.0001311621140112877
embedding_field_ode,allopregnanolone,androsterone sulfate,Allopregnanolone,Androsterone sulfate,metabolomics,metabolomics,0.0,0.0011572270370925513,0.0007306737311800737,0.0007594187315505042
embedding_field_ode,allopregnanolone,betaine,Allopregnanolone,Betaine,metabolomics,metabolomics,0.0,4.734369987637552e-05,2.98218393259984e-05,3.096692925717384e-05
embedding_field_ode,allopregnanolone,betonicine,Allopregnanolone,Betonicine,metabolomics,metabolomics,0.0,1.8566128727501716e-05,1.1672601475427328e-05,1.2077274532372387e-05
embedding_field_ode,allopregnanolone,bilirubin,Allopregnanolone,Bilirubin,metabolomics,metabolomics,0.0,2.3499159258880734e-05,1.484244183531091e-05,1.52968031420734e-05
embedding_field_ode,allopregnanolone,biliverdin,Allopregnanolone,Biliverdin,metabolomics,metabolomics,0.0,0.0004690538793993091,0.0002964628972855195,0.00030240061755422226
embedding_field_ode,allopregnanolone,c15h16n2o2,Allopregnanolone,C15H16N2O2,metabolomics,metabolomics,0.0,0.0011613788010055347,0.0007313371286404092,0.0007568612111383054
embedding_field_ode,allopregnanolone,c16 sphingosine 1-phosphate,Allopregnanolone,C16 Sphingosine 1-phosphate,metabolomics,metabolomics,0.0,4.2186821214867523e-05,2.680523278319837e-05,2.7481201621127844e-05
embedding_field_ode,allopregnanolone,caffeine,Allopregnanolone,Caffeine,metabolomics,metabolomics,0.0,0.0028900985388885976,0.0018344608398446693,0.0018966646059769654
embedding_field_ode,allopregnanolone,catechol sulfate,Allopregnanolone,Catechol sulfate,metabolomics,metabolomics,0.0,0.0027933829968687183,0.0017560696070854447,0.0018339689499619989
embedding_field_ode,allopregnanolone,chenodeoxycholic acid 3-sulfate(2),Allopregnanolone,Chenodeoxycholic acid 3-sulfate(2),metabolomics,metabolomics,0.0,0.0028299849894943344,0.0017881245326937312,0.0018432917429656187
embedding_field_ode,allopregnanolone,chenodeoxycholic acid(2),Allopregnanolone,Chenodeoxycholic Acid(2),metabolomics,metabolomics,0.0,0.0020521914834295218,0.0012907076165527744,0.0013319428513249882
embedding_field_ode,allopregnanolone,cholesterol glucuronide,Allopregnanolone,Cholesterol glucuronide,metabolomics,metabolomics,0.0,0.0003638567929674294,0.00023182973929812713,0.0002381268134993925
embedding_field_ode,allopregnanolone,cholic acid,Allopregnanolone,Cholic Acid,metabolomics,metabolomics,0.0,0.0017729134826632194,0.0011180087315327974,0.0011548291709204677
embedding_field_ode,allopregnanolone,choline,Allopregnanolone,Choline,metabolomics,metabolomics,0.0,0.003172090497899144,0.00200639053050163,0.002075738470227474
embedding_field_ode,allopregnanolone,cinnamoylglycine,Allopregnanolone,Cinnamoylglycine,metabolomics,metabolomics,0.0,0.0006768188392287937,0.00042601498441515145,0.00043841638781175315
embedding_field_ode,allopregnanolone,citric acid,Allopregnanolone,Citric acid,metabolomics,metabolomics,0.0,0.0010847809031076907,0.0007141748265543664,0.0007331443028026115
embedding_field_ode,allopregnanolone,citrulline,Allopregnanolone,Citrulline,metabolomics,metabolomics,0.0,0.0036002274107181814,0.0022873299621490035,0.002329684229697948
embedding_field_ode,allopregnanolone,corticosterone,Allopregnanolone,Corticosterone,metabolomics,metabolomics,0.0,0.0012513873572579347,0.0008005924971785534,0.0008192436836524574
embedding_field_ode,allopregnanolone,cortisol,Allopregnanolone,Cortisol,metabolomics,metabolomics,0.0,0.004215253597918018,0.0027180853945897804,0.002805403267463546
embedding_field_ode,allopregnanolone,creatine,Allopregnanolone,Creatine,metabolomics,metabolomics,0.0,0.0006492026787600631,0.000408058558700741,0.000425995962731005
embedding_field_ode,allopregnanolone,creatinine,Allopregnanolone,Creatinine,metabolomics,metabolomics,0.0,0.002311027478941454,0.0014582425213649005,0.001520105332511808
embedding_field_ode,allopregnanolone,cysteineglutathione disulfide,Allopregnanolone,Cysteineglutathione disulfide,metabolomics,metabolomics,0.0,0.0002919954676455521,0.00018388080726210328,0.00019038220167060278
embedding_field_ode,allopregnanolone,cysteinylglycine,Allopregnanolone,Cysteinylglycine,metabolomics,metabolomics,0.0,0.0018681751304852924,0.0011917676610689726,0.001228535526671165
embedding_field_ode,allopregnanolone,deoxycholic acid 3-glucuronide(3),Allopregnanolone,Deoxycholic acid 3-glucuronide(3),metabolomics,metabolomics,0.0,0.0045507047222224355,0.0028908261014281484,0.0030293218146538034
embedding_field_ode,allopregnanolone,dityrosine,Allopregnanolone,Dityrosine,metabolomics,metabolomics,0.0,0.007244353042550676,0.004630014141721085,0.004803642868997845
embedding_field_ode,allopregnanolone,dopamine 3-o-sulfate,Allopregnanolone,Dopamine 3-O-sulfate,metabolomics,metabolomics,0.0,0.0006737509429231548,0.00042956110558484665,0.0004407736820359174
embedding_field_ode,allopregnanolone,ectoine,Allopregnanolone,Ectoine,metabolomics,metabolomics,0.0,0.000606862840923935,0.0003845313500936717,0.0003983061164679425
embedding_field_ode,allopregnanolone,ethyl glucuronide,Allopregnanolone,Ethyl glucuronide,metabolomics,metabolomics,0.0,0.0008957113783489292,0.0005683783997195949,0.0005848309168852015
embedding_field_ode,allopregnanolone,ethylmalonic acid,Allopregnanolone,Ethylmalonic acid,metabolomics,metabolomics,0.0,0.0022205040188942302,0.0014043283288778618,0.001454729049157768
embedding_field_ode,allopregnanolone,galactosylhydroxylysine,Allopregnanolone,Galactosylhydroxylysine,metabolomics,metabolomics,0.0,0.003304836218097531,0.0020910050084786734,0.0021760078493704912
embedding_field_ode,allopregnanolone,gamma-glutamyl glutamine,Allopregnanolone,Gamma-Glutamyl Glutamine,metabolomics,metabolomics,0.0,0.00021094417179964213,0.00013397851585168278,0.00013856185326498521
embedding_field_ode,allopregnanolone,gamma-glutamyl-epsilon-lysine,Allopregnanolone,gamma-glutamyl-epsilon-lysine,metabolomics,metabolomics,0.0,0.0009198164605276562,0.0005803497063116124,0.0006021402294710162
embedding_field_ode,allopregnanolone,gamma-glutamylhistidine,Allopregnanolone,gamma-glutamylhistidine,metabolomics,metabolomics,0.0,0.002276547492341346,0.001450630329792819,0.0014777822603708162
embedding_field_ode,allopregnanolone,gamma-glutamylphenylalanine,Allopregnanolone,gamma-glutamylphenylalanine,metabolomics,metabolomics,0.0,0.0013257586506626494,0.0008383993948991812,0.0008689262308367417
embedding_field_ode,allopregnanolone,gamma-glutamylthreonine(1),Allopregnanolone,gamma-glutamylthreonine(1),metabolomics,metabolomics,0.0,0.00298156178384503,0.0019431229978975656,0.0019992283908291195
embedding_field_ode,allopregnanolone,glucose|galactose,Allopregnanolone,Glucose|Galactose,metabolomics,metabolomics,0.0,0.0008316351665386561,0.0005346518341029071,0.0005554717279346557
embedding_field_ode,allopregnanolone,glucosyl-glycerol,Allopregnanolone,Glucosyl-glycerol,metabolomics,metabolomics,0.0,0.003078884745256805,0.001924164781621425,0.0020120818612309713
embedding_field_ode,allopregnanolone,glucosylgalactosyl hydroxylysine,Allopregnanolone,Glucosylgalactosyl hydroxylysine,metabolomics,metabolomics,0.0,0.006382406756035156,0.0041222385601063566,0.0042608013005926496
embedding_field_ode,allopregnanolone,glutaconic acid,Allopregnanolone,Glutaconic acid,metabolomics,metabolomics,0.0,0.0038162511279866153,0.0024691749120472986,0.002520081472927451
embedding_field_ode,allopregnanolone,glyceric acid,Allopregnanolone,Glyceric acid,metabolomics,metabolomics,0.0,0.0009961169877836613,0.0006341552405484724,0.0006579623088797037
embedding_field_ode,allopregnanolone,glycerophosphocholine,Allopregnanolone,Glycerophosphocholine,metabolomics,metabolomics,0.0,0.002141176766233508,0.0013847869248661204,0.001455987830868608
embedding_field_ode,allopregnanolone,glycine,Allopregnanolone,Glycine,metabolomics,metabolomics,0.0,0.003433005737544985,0.0021733757903730708,0.0022421585581627714
embedding_field_ode,allopregnanolone,glycochenodeoxycholate-3-sulfate,Allopregnanolone,Glycochenodeoxycholate-3-sulfate,metabolomics,metabolomics,0.0,0.002117299785698568,0.001347988111689087,0.0013995854031080143
embedding_field_ode,allopregnanolone,glycochenodeoxycholic acid 3-glucuronide,Allopregnanolone,Glycochenodeoxycholic acid 3-glucuronide,metabolomics,metabolomics,0.0,0.0034583193318270195,0.002183843279212318,0.0022723903987671035
embedding_field_ode,allopregnanolone,hippuric acid,Allopregnanolone,Hippuric acid,metabolomics,metabolomics,0.0,0.0030047079286549686,0.0019088960895205143,0.001962489513182057
embedding_field_ode,allopregnanolone,homoarginine,Allopregnanolone,Homoarginine,metabolomics,metabolomics,0.0,0.002650463525387119,0.0016841678300226173,0.001737055568313372
embedding_field_ode,allopregnanolone,homostachydrine,Allopregnanolone,Homostachydrine,metabolomics,metabolomics,0.0,0.002739000315088943,0.0017463616986746508,0.0017881656506955911
embedding_field_ode,allopregnanolone,hypoxanthine,Allopregnanolone,Hypoxanthine,metabolomics,metabolomics,0.0,0.0014021436743084867,0.0008997674251267312,0.0009223867043806141
embedding_field_ode,allopregnanolone,imidazolelactic acid,Allopregnanolone,Imidazolelactic acid,metabolomics,metabolomics,0.0,0.0008680552560540713,0.0005414249428653986,0.0005638353346489687
embedding_field_ode,allopregnanolone,ketodeoxycholic acid(1),Allopregnanolone,Ketodeoxycholic acid(1),metabolomics,metabolomics,0.0,0.0011576037312233307,0.0007356647795877224,0.000766187610307531
embedding_field_ode,allopregnanolone,l-a-glutamyl-l-lysine,Allopregnanolone,L-a-glutamyl-L-Lysine,metabolomics,metabolomics,0.0,0.0036148179873339756,0.0022617003782637868,0.0023315657177881122
embedding_field_ode,allopregnanolone,l-acetylcarnitine,Allopregnanolone,L-Acetylcarnitine,metabolomics,metabolomics,0.0,0.0014113058608515505,0.000891987941802227,0.0009298357476928274
embedding_field_ode,allopregnanolone,l-arginine,Allopregnanolone,L-Arginine,metabolomics,metabolomics,0.0,0.00462830315822874,0.0029448741948701956,0.003024115653859033
embedding_field_ode,allopregnanolone,l-aspartic acid,Allopregnanolone,L-Aspartic acid,metabolomics,metabolomics,0.0,0.0013057820230542422,0.0008317457278807205,0.0008522085276519977
embedding_field_ode,allopregnanolone,l-carnitine,Allopregnanolone,L-Carnitine,metabolomics,metabolomics,0.0,0.00041837310597463406,0.00026681599806925246,0.00027451202636402476
embedding_field_ode,allopregnanolone,l-cysteinylglycine disulfide,Allopregnanolone,L-Cysteinylglycine disulfide,metabolomics,metabolomics,0.0,0.0011997220162179522,0.0007684274526446064,0.0007933789089963717
embedding_field_ode,allopregnanolone,l-cystine,Allopregnanolone,L-Cystine,metabolomics,metabolomics,0.0,0.0003865931485198824,0.00024595389097075186,0.00025498360608913474
embedding_field_ode,allopregnanolone,l-glutamic acid,Allopregnanolone,L-Glutamic acid,metabolomics,metabolomics,0.0,0.002240644415784113,0.0014231967032376392,0.0014684047466971297
embedding_field_ode,allopregnanolone,l-glutamine,Allopregnanolone,L-Glutamine,metabolomics,metabolomics,0.0,0.0020894073707105687,0.0013224280915043866,0.0013680466748863065
embedding_field_ode,allopregnanolone,l-histidine,Allopregnanolone,L-Histidine,metabolomics,metabolomics,0.0,0.005614046655269629,0.0035714960134550556,0.0036649706909734035
embedding_field_ode,allopregnanolone,l-kynurenine,Allopregnanolone,L-Kynurenine,metabolomics,metabolomics,0.0,0.002486498027473647,0.001559703765634724,0.0016163164932115185
embedding_field_ode,allopregnanolone,l-lactic acid,Allopregnanolone,L-Lactic acid,metabolomics,metabolomics,0.0,0.007774979614526369,0.004998138491814826,0.005163673800040677
embedding_field_ode,allopregnanolone,l-phenylalanine,Allopregnanolone,L-Phenylalanine,metabolomics,metabolomics,0.0,0.0010512105868744623,0.0006732062530947895,0.0006956869856250598
embedding_field_ode,allopregnanolone,l-proline,Allopregnanolone,L-Proline,metabolomics,metabolomics,0.0,0.0006263905430170548,0.0003961416082194879,0.00041056344118443514
embedding_field_ode,allopregnanolone,l-tryptophan,Allopregnanolone,L-Tryptophan,metabolomics,metabolomics,0.0,0.0007108398973997799,0.00045403718616215006,0.00046506757803131205
embedding_field_ode,allopregnanolone,l-tyrosine,Allopregnanolone,L-Tyrosine,metabolomics,metabolomics,0.0,0.0036528684569018884,0.002326411788419329,0.002402831114551395
embedding_field_ode,allopregnanolone,l-valine,Allopregnanolone,L-Valine,metabolomics,metabolomics,0.0,0.00038032861134022685,0.00023940829349448258,0.00024520047639143536
embedding_field_ode,allopregnanolone,lysopc(16:0),Allopregnanolone,LysoPC(16:0),metabolomics,metabolomics,0.0,0.006316869928389826,0.00403194918812764,0.004150404336483287
embedding_field_ode,allopregnanolone,lysopc(18:0),Allopregnanolone,LysoPC(18:0),metabolomics,metabolomics,0.0,0.002207917677686757,0.0013980855186833108,0.0014420132532177471
embedding_field_ode,allopregnanolone,lysopc(18:2),Allopregnanolone,LysoPC(18:2),metabolomics,metabolomics,0.0,0.005350763076890275,0.0033621691097418627,0.0035183423209608758
embedding_field_ode,allopregnanolone,lysopc(20:5),Allopregnanolone,LysoPC(20:5),metabolomics,metabolomics,0.0,0.0007012285070368825,0.0004482533567391514,0.0004597594133427652
embedding_field_ode,allopregnanolone,lysopc(o-18:0),Allopregnanolone,LysoPC(O-18:0),metabolomics,metabolomics,0.0,0.0016890277278394951,0.0010911820995689722,0.0011151303346285206
embedding_field_ode,allopregnanolone,lysopc(p-16:0),Allopregnanolone,LysoPC(P-16:0),metabolomics,metabolomics,0.0,0.004870352010204615,0.00313304009874143,0.0032289493960437595
embedding_field_ode,allopregnanolone,lysopc(p-18:0),Allopregnanolone,LysoPC(P-18:0),metabolomics,metabolomics,0.0,0.00735365403631812,0.0047142090650588485,0.004846184747033557
embedding_field_ode,allopregnanolone,lysope(18:2),Allopregnanolone,LysoPE(18:2),metabolomics,metabolomics,0.0,0.0024617660357841614,0.0015513110471293194,0.0016056195557405761
embedding_field_ode,allopregnanolone,lysope(20:3),Allopregnanolone,LysoPE(20:3),metabolomics,metabolomics,0.0,0.002274050820318971,0.0014531010542170972,0.0015128799578531219
embedding_field_ode,allopregnanolone,lysope(20:4),Allopregnanolone,LysoPE(20:4),metabolomics,metabolomics,0.0,0.0016708019447265081,0.0010661043595903662,0.0011050211728461604
embedding_field_ode,allopregnanolone,methionine sulfone,Allopregnanolone,Methionine sulfone,metabolomics,metabolomics,0.0,0.0042695310721509346,0.002707413334177851,0.0027913145216960232
embedding_field_ode,allopregnanolone,methionine sulfoxide,Allopregnanolone,Methionine sulfoxide,metabolomics,metabolomics,0.0,0.0036773039141109326,0.002365336440263032,0.0024383683903985943
embedding_field_ode,allopregnanolone,n-acetyl-l-phenylalanine,Allopregnanolone,N-Acetyl-L-phenylalanine,metabolomics,metabolomics,0.0,0.0003800145579060031,0.00024354645145855576,0.0002528643268816107
embedding_field_ode,allopregnanolone,n-acetylglutamine,Allopregnanolone,N-Acetylglutamine,metabolomics,metabolomics,0.0,0.002454488870610657,0.0015401664166175583,0.0016175879010937287
embedding_field_ode,allopregnanolone,n-acetylhistidine,Allopregnanolone,N-Acetylhistidine,metabolomics,metabolomics,0.0,0.001585832096044314,0.0010097047042272017,0.001044055717333798
embedding_field_ode,allopregnanolone,n-acetylserine,Allopregnanolone,N-Acetylserine,metabolomics,metabolomics,0.0,0.001332784494268581,0.0008454127418964374,0.0008783849494699775
embedding_field_ode,allopregnanolone,n-formylmethionine,Allopregnanolone,N-formylmethionine,metabolomics,metabolomics,0.0,0.00011928510182495027,7.514321519967898e-05,7.861296147114758e-05
embedding_field_ode,allopregnanolone,n-methylproline,Allopregnanolone,N-methylproline,metabolomics,metabolomics,0.0,0.0006322126444658314,0.0003967014987833372,0.0004091911572125826
embedding_field_ode,allopregnanolone,n1-methyl-2-pyridone-5-carboxamide,Allopregnanolone,N1-Methyl-2-pyridone-5-carboxamide,metabolomics,metabolomics,0.0,0.0005065111010948476,0.0003205881915371298,0.00033181024559068
embedding_field_ode,allopregnanolone,n1-methyladenosine,Allopregnanolone,N1-Methyladenosine,metabolomics,metabolomics,0.0,0.002123581090107979,0.001338126277183013,0.0013775058093055007
embedding_field_ode,allopregnanolone,n6-acetyl-l-lysine,Allopregnanolone,N6-Acetyl-L-lysine,metabolomics,metabolomics,0.0,0.0010159597562694237,0.0006443949093513443,0.0006669916718187276
embedding_field_ode,allopregnanolone,naproxen,Allopregnanolone,Naproxen,metabolomics,metabolomics,0.0,0.0009426929094702872,0.0006010296595987755,0.0006193398509683878
embedding_field_ode,allopregnanolone,nicotinamide,Allopregnanolone,Nicotinamide,metabolomics,metabolomics,0.0,0.002730578092037152,0.0017426537106947537,0.001794155547598553
embedding_field_ode,allopregnanolone,oleoyl ethyl amide,Allopregnanolone,Oleoyl Ethyl Amide,metabolomics,metabolomics,0.0,0.004219054162295096,0.002675126192440577,0.0027709988075675183
embedding_field_ode,allopregnanolone,ornithine,Allopregnanolone,Ornithine,metabolomics,metabolomics,0.0,0.0018785291205033116,0.0011979601940264937,0.0012295151450110386
embedding_field_ode,allopregnanolone,orotidine,Allopregnanolone,Orotidine,metabolomics,metabolomics,0.0,0.0060733468765459065,0.003838798813026751,0.003943074306384907
embedding_field_ode,allopregnanolone,oxalate (ethanedioate),Allopregnanolone,Oxalate (ethanedioate),metabolomics,metabolomics,0.0,0.0011128670414396564,0.0007081731690565491,0.0007377149308772275
embedding_field_ode,allopregnanolone,oxindole,Allopregnanolone,Oxindole,metabolomics,metabolomics,0.0,0.006051580387774529,0.0038218409898118292,0.003942573941938474
embedding_field_ode,allopregnanolone,p-cresol glucuronide,Allopregnanolone,p-Cresol glucuronide,metabolomics,metabolomics,0.0,7.139679627961353e-05,4.516525493949342e-05,4.706761524755262e-05
embedding_field_ode,allopregnanolone,pantothenic acid(2),Allopregnanolone,Pantothenic acid(2),metabolomics,metabolomics,0.0,0.003432385320658279,0.0021895590501352174,0.0022488368325253695
embedding_field_ode,allopregnanolone,phenol sulphate,Allopregnanolone,Phenol sulphate,metabolomics,metabolomics,0.0,0.0029311898364102074,0.0018558266647228606,0.0019156799657986515
embedding_field_ode,allopregnanolone,phenyllactate (pla),Allopregnanolone,Phenyllactate (PLA),metabolomics,metabolomics,0.0,0.00047488023848157906,0.0003023812697509521,0.0003119408950674571
embedding_field_ode,allopregnanolone,pipecolic acid,Allopregnanolone,Pipecolic acid,metabolomics,metabolomics,0.0,0.002402459774794117,0.0015184081475559338,0.0015660141475068207
embedding_field_ode,allopregnanolone,piperine(1),Allopregnanolone,Piperine(1),metabolomics,metabolomics,0.0,0.0013004235164570078,0.0008270662275414025,0.0008625560925515795
embedding_field_ode,allopregnanolone,pregnenolone sulfate,Allopregnanolone,Pregnenolone sulfate,metabolomics,metabolomics,0.0,0.005148026437530116,0.003229744946246019,0.0033481207442770606
embedding_field_ode,allopregnanolone,pseudouridine,Allopregnanolone,Pseudouridine,metabolomics,metabolomics,0.0,3.368843553657161e-05,2.138793437637443e-05,2.1995460401874094e-05
embedding_field_ode,allopregnanolone,pyruvic acid,Allopregnanolone,Pyruvic acid,metabolomics,metabolomics,0.0,0.00013584884031537058,8.692517756988296e-05,8.955659739289722e-05
embedding_field_ode,allopregnanolone,quinic acid,Allopregnanolone,Quinic acid,metabolomics,metabolomics,0.0,0.004300093339373017,0.0027144911168841377,0.0028314957278236857
embedding_field_ode,allopregnanolone,retinol (vitamin a),Allopregnanolone,Retinol (Vitamin A),metabolomics,metabolomics,0.0,0.003248930385699943,0.0020667643096693735,0.002132879383985911
embedding_field_ode,allopregnanolone,s-allylcysteine,Allopregnanolone,S-Allylcysteine,metabolomics,metabolomics,0.0,0.0012555264157163553,0.0007953676478716406,0.0008211755071618167
embedding_field_ode,allopregnanolone,s-methylcysteine sulfoxide,Allopregnanolone,S-Methylcysteine sulfoxide,metabolomics,metabolomics,0.0,0.00038301276551621277,0.00023961459035592718,0.0002483298306040741
embedding_field_ode,allopregnanolone,sphinganine,Allopregnanolone,Sphinganine,metabolomics,metabolomics,0.0,0.0015807804826493959,0.0010174908972407526,0.0010461189462013516
embedding_field_ode,allopregnanolone,sphinganine 1-phosphate,Allopregnanolone,Sphinganine 1-phosphate,metabolomics,metabolomics,0.0,0.0015522265395238061,0.0009894131243027187,0.001007841665457501
embedding_field_ode,allopregnanolone,sulfolithocholylglycine,Allopregnanolone,Sulfolithocholylglycine,metabolomics,metabolomics,0.0,0.007036134987234115,0.004477998908560094,0.004617946963085193
embedding_field_ode,allopregnanolone,symmetric dimethylarginine,Allopregnanolone,Symmetric dimethylarginine,metabolomics,metabolomics,0.0,0.0029931966292125033,0.0019141956544404264,0.001968597532137747
embedding_field_ode,allopregnanolone,taurine,Allopregnanolone,Taurine,metabolomics,metabolomics,0.0,0.0005449783424954078,0.0003476688962533566,0.0003580590681747981
embedding_field_ode,allopregnanolone,tetrahydroaldosterone-3-glucuronide,Allopregnanolone,Tetrahydroaldosterone-3-glucuronide,metabolomics,metabolomics,0.0,0.0020495535354760367,0.0013094428037953053,0.0013585754143364758
embedding_field_ode,allopregnanolone,tetrahydrocortisone,Allopregnanolone,Tetrahydrocortisone,metabolomics,metabolomics,0.0,0.004953429686694179,0.003183710874468997,0.00326582486742559
embedding_field_ode,allopregnanolone,theobromine,Allopregnanolone,Theobromine,metabolomics,metabolomics,0.0,0.006105392519332965,0.0038603435885794833,0.004016696190865325
embedding_field_ode,allopregnanolone,theophylline,Allopregnanolone,Theophylline,metabolomics,metabolomics,0.0,0.0025190329410257678,0.001585031558386114,0.0016567298288928693
embedding_field_ode,allopregnanolone,thyroxine,Allopregnanolone,Thyroxine,metabolomics,metabolomics,0.0,0.0011020457665704626,0.0007029353290896081,0.0007258500508177761
embedding_field_ode,allopregnanolone,trigonelline ( n'-methylnicotinate),Allopregnanolone,Trigonelline ( N'-methylnicotinate),metabolomics,metabolomics,0.0,0.0023627149207979922,0.0014902883401411307,0.001554887059901681
embedding_field_ode,allopregnanolone,uric acid,Allopregnanolone,Uric acid,metabolomics,metabolomics,0.0,0.005342735291596151,0.0034040152689921474,0.003513704330237267
embedding_field_ode,allopregnanolone,uridine,Allopregnanolone,Uridine,metabolomics,metabolomics,0.0,0.0021936563064413567,0.001409184221279008,0.001453638043665065
embedding_field_ode,allopregnanolone,xanthine,Allopregnanolone,Xanthine,metabolomics,metabolomics,0.0,0.0011707529669708206,0.0007574126734997372,0.0007794962145150114
embedding_field_ode,alpha-ketoglutaric acid,"1-(beta-d-ribofuranosyl)-1,4-dihydronicotinamide ",alpha-Ketoglutaric acid,"1-(beta-D-Ribofuranosyl)-1,4-dihydronicotinamide ",metabolomics,metabolomics,0.0,0.008071396983833138,0.007401159607463973,0.007001465424989182
embedding_field_ode,alpha-ketoglutaric acid,1-methyluric acid,alpha-Ketoglutaric acid,1-Methyluric acid,metabolomics,metabolomics,0.0,0.004705210230265262,0.004253042420294921,0.004110269112117304
embedding_field_ode,alpha-ketoglutaric acid,1-methylxanthine,alpha-Ketoglutaric acid,1-Methylxanthine,metabolomics,metabolomics,0.0,0.0018547224829956524,0.001694310935227624,0.001623114681646738
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000000049,alpha-Ketoglutaric acid,Apoh,metabolomics,proteomics,0.0,0.00028137688860318605,0.00025631270709749126,0.0002441508251813247
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000000769,alpha-Ketoglutaric acid,Serpinf1,metabolomics,proteomics,0.0,0.0005375288151252473,0.0004949782300500039,0.0004650537858586208
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000000910,alpha-Ketoglutaric acid,Dbh,metabolomics,proteomics,0.0,0.0008684233454990296,0.0008080804517001415,0.0007602431822294631
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000001156,alpha-Ketoglutaric acid,Cfp,metabolomics,proteomics,0.0,0.001142933198115971,0.001072671575288581,0.0010134676207677281
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000002663,alpha-Ketoglutaric acid,Pon1,metabolomics,proteomics,0.0,0.007506447043130688,0.006956676860777071,0.006607599721800881
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000003071,alpha-Ketoglutaric acid,Apoc4,metabolomics,proteomics,0.0,0.000872644383079426,0.0008032633689464856,0.0007623789193760919
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000005218,alpha-Ketoglutaric acid,Cd44,metabolomics,proteomics,0.0,0.0047794485968163025,0.0043392009773154825,0.004141968322508586
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000005334,alpha-Ketoglutaric acid,Shbg,metabolomics,proteomics,0.0,0.001132221973421388,0.0010372591081202036,0.000990989691737747
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000006697,alpha-Ketoglutaric acid,Itih3,metabolomics,proteomics,0.0,0.0011526291631483573,0.0010609770302382668,0.0010074531885967415
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000006704,alpha-Ketoglutaric acid,Itih1,metabolomics,proteomics,0.0,0.0019164675054139484,0.0017514260623101529,0.001650151386806459
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000006749,alpha-Ketoglutaric acid,Slc4a1,metabolomics,proteomics,0.0,0.004050508950033245,0.003711735007298326,0.003496638083851684
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000006952,alpha-Ketoglutaric acid,Saa4,metabolomics,proteomics,0.0,0.0019123599133146377,0.0017580700265985919,0.0016676855622592397
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000014578,alpha-Ketoglutaric acid,Plg,metabolomics,proteomics,0.0,0.006633533597451471,0.006218766171227025,0.005856642835548628
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000015998,alpha-Ketoglutaric acid,Cd5l,metabolomics,proteomics,0.0,0.0036172020933628304,0.0033321176781134056,0.0031388435263863114
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000016168,alpha-Ketoglutaric acid,Lbp,metabolomics,proteomics,0.0,0.0023205720201631575,0.0021352073129921535,0.002035404292575712
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000017488,alpha-Ketoglutaric acid,Vtn,metabolomics,proteomics,0.0,0.002868291298328679,0.0026243100345903353,0.002494106271207979
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000018437,alpha-Ketoglutaric acid,Pfn1,metabolomics,proteomics,0.0,0.00035185173551431187,0.0003280620779175283,0.000308311215831276
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000020315,alpha-Ketoglutaric acid,Cand1,metabolomics,proteomics,0.0,0.0002893404957577233,0.0002700999648426335,0.00025587372258802023
embedding_field_ode,alpha-ketoglutaric acid,10090.ENSMUSP00000020702,alpha-Ketoglutaric acid,Igfbp3,metabolomics,proteomics,0.0,9.244466683678198e-06,8.715440680214615e-06,8.285173525446277e-06
