source_node,target_node,relationship,database,evidence,confidence,reference,via
10090.ENSMUSP00000068971,10090.ENSMUSP00000087608,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000500193:557,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000034585,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000350425:431,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000106953,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000356969:783,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000023583,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000273784:838,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000006704,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000273283:566,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000033820,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000364731:909,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000022616,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000315130:427,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000033821,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000364709:998,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000032203,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000323929:927,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000057563,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000329380:728,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000024988,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000245907:629,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000014578,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000308938:992,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000094151,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000263100:524,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000025229,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000416561:465,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000022576,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000181383:766,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000112798,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000266041:486,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000026907,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000264690:767,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000107760,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000261336:451,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000000769,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000254722:667,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000031319,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000296028:693,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000087327,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000296280:554,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000033185,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000265983:762,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000074436,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000348170:630,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000028681,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000308541:999,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000020702,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000370473:440,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000033822,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000344458:531,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000044033,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000342850:431,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000030044,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000259396:644,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000005334,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000369816:483,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000006697,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000415769:530,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000103964,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000264613:642,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000038559,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000292401:433,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000074810,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000394936:633,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000030985,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000421801:474,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000021495,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000333203:721,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000046636,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000421725:840,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000017488,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000226218:949,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000033477,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000218099:999,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000157269,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000234071:924,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000027824,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000255040:611,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000069418,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000415941:640,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000031314,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000295897:933,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000002663,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000222381:537,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000067541,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000354458:680,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000023590,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000232003:898,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000025951,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000360522:440,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000034588,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000236850:708,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000049729,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000383690:504,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000068971,10090.ENSMUSP00000108804,protein_protein_interaction,STRING,9606.ENSP00000356671-9606.ENSP00000226355:559,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000021495,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000333203:608,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000157269,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000234071:940,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000033477,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000218099:769,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000069418,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000415941:609,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000031314,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000295897:747,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000035658,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000356574:436,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000023590,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000232003:451,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000049729,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000383690:676,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000024988,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000245907:689,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000014578,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000308938:453,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000107607,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000356399:736,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000033821,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000364709:995,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000032203,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000323929:610,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000087327,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000296280:655,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000026907,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000264690:655,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000028681,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000308541:999,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000034064,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000384957:725,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000119609,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000378431:822,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000025797,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000363079:635,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000023589,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000493985:757,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000027657,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000356037:538,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000077074,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000378131:630,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000048704,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000321853:442,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000031320,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000296029:444,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000133117,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000498441:652,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000027871,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000498227:648,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000023583,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000273784:701,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000033820,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000364731:797,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000000049,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000205948:417,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000054499,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000346839:527,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000048667,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000264870:620,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000023629,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000377783:972,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000039472,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000306099:690,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000068971,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000356671:817,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000027615,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000356382:672,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000048357,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000261994:400,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000029771,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000334145:799,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000023450,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000215727:681,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000021948,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000253496:735,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000083204,10090.ENSMUSP00000141648,protein_protein_interaction,STRING,9606.ENSP00000356771-9606.ENSP00000336829:658,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000137926,10090.ENSMUSP00000031314,protein_protein_interaction,STRING,9606.ENSP00000356959-9606.ENSP00000295897:438,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000068971,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000356671:783,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000074783,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000237014:843,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000025249,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000365081:980,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000074436,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000441828:932,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000039472,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000306099:849,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000000049,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000205948:989,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000033626,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000329374:575,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000115173,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000466775:995,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000023450,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000215727:661,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000113126,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000227667:999,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000141648,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000336829:841,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000147751,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000384906:799,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000119150,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000384906:799,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000036044,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000233242:999,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000027657,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000243611:427,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000030041,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000265132:899,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000133302,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000252486:999,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000104939,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000417138:962,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000023589,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000493985:653,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000022749,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000263408:441,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000119827,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000345179:993,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000046530,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000351190:677,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000034585,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000350425:994,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000006704,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000273283:485,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000023583,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000273784:943,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000084259,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000440066:505,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000158988,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000381250:921,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000133117,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000498441:893,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000048704,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000321853:564,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000066488,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000355627:406,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000028239,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000362924:445,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000031319,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000296028:461,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000104091,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000465356:991,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000027675,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000348888:470,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000112798,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000266041:632,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
