source_node,target_node,relationship,database,evidence,confidence,reference,via
MNEGT5.3111M349.0020,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.3111m349.0020 apigenin 7-sulfate hmdb37851 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.4212M528.2639,bile_acid,metabolite_to_pathway,name_rules,mnegt5.4212m528.2639 glycochenodeoxycholate-3-sulfate hmdb02497 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MNEGT5.4212M528.2639,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.4212m528.2639 glycochenodeoxycholate-3-sulfate hmdb02497 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.4487M179.0707,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt5.4487m179.0707 10-hydroxy-2e,8e-decadiene-4,6-diynoic acid lmfa01030707 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.4624M229.1073,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.4624m229.1073 (3r)-3-isopropenyl-6-oxoheptanoic acid lmfa01060179 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.4693M359.1250,amino_acid,metabolite_to_pathway,name_rules,mnegt5.4693m359.1250 dityrosine hmdb06045 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT5.5037M356.2187,amino_acid,metabolite_to_pathway,name_rules,mnegt5.5037m356.2187 n-(8-amino-1-carboxyoctyl)-alanyl-proline hmdb0247737 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT5.5174M358.1503,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt5.5174m358.1503 3,4-dimethylidenehexanedioylcarnitine hmdb0241045 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.5449M528.2634,amino_acid,metabolite_to_pathway,name_rules,"mnegt5.5449m528.2634 n-[(3a,5b,7b)-7-hydroxy-24-oxo-3-(sulfooxy)cholan-24-yl]-gl",medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT5.5655M253.0499,amino_acid,metabolite_to_pathway,name_rules,mnegt5.5655m253.0499 cysteinyl-serine hmdb28784 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT5.6481M291.0955,energy_tca,metabolite_to_pathway,name_rules,mnegt5.6481m291.0955 canavaninosuccinate hmdb12197 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MNEGT5.6687M231.1229,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.6687m231.1229 10-oxo-decanoic acid lmfa01060078 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.6756M251.0917,amino_acid,metabolite_to_pathway,name_rules,mnegt5.6756m251.0917 arginine chloromethyl ketone hmdb0244930 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT5.6893M272.0944,amino_acid,metabolite_to_pathway,name_rules,mnegt5.6893m272.0944 o-(2-fluoroethyl)-l-tyrosine hmdb0255829 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT5.7649M183.1019,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.7649m183.1019 9-oxo-2e-decenoic acid lmfa01060082 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.7581M201.1124,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.7581m201.1124 sebacic acid lmfa01170006 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.7924M344.1706,amino_acid,metabolite_to_pathway,name_rules,mnegt5.7924m344.1706 2-(3-carboxy-3-(trimethylammonio)propyl)-l-histidine hmdb59,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT5.8268M287.0439,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt5.8268m287.0439 [(2s,3s,4s,5s,6r)-4,5-dihydroxy-2,6-dimethyloxan-3-yl] hydr",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.8337M528.2635,amino_acid,metabolite_to_pathway,name_rules,"mnegt5.8337m528.2635 n-[(3a,5b,7b)-7-hydroxy-24-oxo-3-(sulfooxy)cholan-24-yl]-gl",medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT5.8406M327.0564,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.8406m327.0564 cabbage identification factor 2 hmdb33622 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.8406M573.1648,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.8406m573.1648 17-beta-estradiol 3-sulfate-17-(beta-d-glucuronide) hmdb103,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.8406M671.1845,energy_tca,metabolite_to_pathway,name_rules,"mnegt5.8406m671.1845 7-hydroxy-1,4,5-trimethoxyxanthone 7-o-[b-d-glucosyl-(1->2)",medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MNEGT5.9094M179.0707,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt5.9094m179.0707 10-hydroxy-2e,8e-decadiene-4,6-diynoic acid lmfa01030707 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.9094M257.1749,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.9094m257.1749 3-n-decyl acrylic acid lmfa01030044 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.9300M291.1955,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt5.9300m291.1955 (-)-8-hydroxy-11e,17-octadecadien-9-ynoic acid lmfa02000191",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.9300M335.1850,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt5.9300m335.1850 8-hydroxy-17-octadecene-9,11-diynoic acid lmfa02000200 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.9300M371.2421,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.9300m371.2421 txb1 lmfa03030008 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.9507M165.0913,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt5.9507m165.0913 2e,6e,8e-decatrienoic acid lmfa01030215 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.9644M641.2943,phospholipid,metabolite_to_pathway,name_rules,"mnegt5.9644m641.2943 lysopi(18:2(9z,12z)/0:0) hmdb0240597 ",medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT5.9781M215.1643,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.9781m215.1643 alpha-hydroxy lauric acid lmfa01050036 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.9781M215.1643,purine,metabolite_to_pathway,name_rules,mnegt5.9781m215.1643 alpha-hydroxy lauric acid lmfa01050036 ,medium,Name-rule prior from gene symbols and metabolite names only,purine
MNEGT5.9781M295.6084,amino_acid,metabolite_to_pathway,name_rules,mnegt5.9781m295.6084 n-palmitoyl aspartic acid hmdb0241922 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT5.9781M295.6084,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.9781m295.6084 n-palmitoyl aspartic acid hmdb0241922 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT5.9988M335.0591,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt5.9988m335.0591 hepsulfam hmdb0253091 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.0381M239.1642,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.0381m239.1642 7-oxo-11e-tetradecenoic acid lmfa01060186 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.0587M215.1281,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.0587m215.1281 caproleic acid lmfa01030033 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.1137M285.2061,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.1137m285.2061 2,5-dimethyl-2e-tridecenoic acid lmfa01020109 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.1137M494.3118,amino_acid,metabolite_to_pathway,name_rules,mnegt6.1137m494.3118 deoxycholic acid glycine conjugate hmdb00631 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT6.1137M494.3118,bile_acid,metabolite_to_pathway,name_rules,mnegt6.1137m494.3118 deoxycholic acid glycine conjugate hmdb00631 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MNEGT6.1411M492.2963,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.1411m492.2963 (5z)-7-[(1r,2r,5s)-5-hydroxy-2-[(1e,3s,5z)-3-hydroxyocta-1,",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.1549M405.1761,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.1549m405.1761 1-o-(8r-hydroxy-8-methyl-3z,9-decadienoyl)-beta-d-glucopyra",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.1824M512.2688,amino_acid,metabolite_to_pathway,name_rules,mnegt6.1824m512.2688 sulfolithocholylglycine hmdb02639 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT6.2099M514.2847,bile_acid,metabolite_to_pathway,name_rules,mnegt6.2099m514.2847 taurocholic acid hmdb00036 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MNEGT6.2099M514.2847,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.2099m514.2847 taurocholic acid hmdb00036 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.2511M229.1437,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.2511m229.1437 9-hendecenoic acid lmfa01030035 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.2649M498.2893,bile_acid,metabolite_to_pathway,name_rules,mnegt6.2649m498.2893 tauroursodeoxycholic acid hmdb00874 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MNEGT6.2649M498.2893,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.2649m498.2893 tauroursodeoxycholic acid hmdb00874 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.2786M333.2067,steroid,metabolite_to_pathway,name_rules,mnegt6.2786m333.2067 testosterone hmdb00234 ,medium,Name-rule prior from gene symbols and metabolite names only,steroid
MNEGT6.3200M547.2943,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.3200m547.2943 5beta-scymnol sulfate lmst05020017 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.3337M267.1958,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.3337m267.1958 (1r,2r)-3-oxo-2-pentyl-cyclopentanehexanoic acid lmfa020100",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.3406M193.1589,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.3406m193.1589 6,10-dimethyl-5(e),9-undecadien-2-one lmfa11000696 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.3475M393.2277,steroid,metabolite_to_pathway,name_rules,"mnegt6.3475m393.2277 3b,15b,17a-trihydroxy-pregnenone hmdb00353 ",medium,Name-rule prior from gene symbols and metabolite names only,steroid
MNEGT6.3681M243.1954,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.3681m243.1954 alpha-hydroxy myristic acid lmfa01050001 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.3819M287.2218,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.3819m287.2218 9,16-dihydroxy-palmitic acid lmfa01050340 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.3887M227.1280,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.3887m227.1280 (-)-11-hydroxy-9,10-dihydrojasmonic acid lmfa02020012 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4025M211.1330,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.4025m211.1330 10-hydroxy-3,7-dimethyl-2e,6e-decadienoic acid lmfa01030787",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4093M309.2060,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.4093m309.2060 10e-heptadecen-8-ynoic acid lmfa01030482 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4093M473.2576,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.4093m473.2576 petromyzonol sulfate hmdb0256356 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4162M215.1643,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.4162m215.1643 alpha-hydroxy lauric acid lmfa01050036 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4162M215.1643,purine,metabolite_to_pathway,name_rules,mnegt6.4162m215.1643 alpha-hydroxy lauric acid lmfa01050036 ,medium,Name-rule prior from gene symbols and metabolite names only,purine
MNEGT6.4643M154.0626,amino_acid,metabolite_to_pathway,name_rules,mnegt6.4643m154.0626 l-histidine hmdb00177 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT6.4643M195.1382,energy_tca,metabolite_to_pathway,name_rules,mnegt6.4643m195.1382 buibuilactone lmfa07040029 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MNEGT6.4643M195.1382,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.4643m195.1382 buibuilactone lmfa07040029 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4574M225.1850,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.4574m225.1850 3-oxo-tetradecanal lmfa06000189 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4643M227.1279,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.4643m227.1279 (-)-12-hydroxy-9,10-dihydrojasmonic acid lmfa02020015 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4643M393.1019,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.4643m393.1019 equilin sulfate hmdb0251897 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4712M221.1537,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.4712m221.1537 r-cucujolide v lmfa07040048 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4712M235.1329,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.4712m235.1329 12,13-dimethyl-5,14-dioxabicyclo[9.2.1]-tetradeca-1(13),11-",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4781M237.1487,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.4781m237.1487 (9r,13r)-1a,1b-dihomo-jasmonic acid lmfa02010010 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4781M327.2162,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.4781m327.2162 9s,11r,15s-trihydroxy-2,3-dinor-13e-prostaenoic acid-cyclo[",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.4987M397.2578,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.4987m397.2578 ceriporic acid c lmfa01170127 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.5124M269.2114,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.5124m269.2114 3-keto palmitic acid lmfa01060051 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.5124M663.3717,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.5124m663.3717 caloxanthin sulfate lmpr01070148 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.5399M233.1175,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.5399m233.1175 2-tridecene-4,7-diynal lmfa06000077 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.5468M187.1331,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.5468m187.1331 10-hydroxy capric acid lmfa01050033 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.5468M251.2008,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.5468m251.2008 3z,9z-hexadecadienoic acid lmfa01030271 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.5538M309.2060,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.5538m309.2060 15,16-epode lmfa02000030 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.5468M449.2225,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.5468m449.2225 sulfamide, n,n-dimethyl-n'-((8alpha)-6-propylergolin-8-yl)-",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.5744M259.1908,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.5744m259.1908 tridecylic acid lmfa01010013 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.5675M645.3270,phospholipid,metabolite_to_pathway,name_rules,mnegt6.5675m645.3270 lysopi(0:0/18:0) hmdb0061704 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT6.6019M215.1644,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.6019m215.1644 alpha-hydroxy lauric acid lmfa01050036 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.6019M215.1644,purine,metabolite_to_pathway,name_rules,mnegt6.6019m215.1644 alpha-hydroxy lauric acid lmfa01050036 ,medium,Name-rule prior from gene symbols and metabolite names only,purine
MNEGT6.5950M263.1645,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.5950m263.1645 6,8,10,12-pentadecatetraenal lmfa06000087 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.6019M377.2327,steroid,metabolite_to_pathway,name_rules,mnegt6.6019m377.2327 16-a-hydroxypregnenolone hmdb00315 ,medium,Name-rule prior from gene symbols and metabolite names only,steroid
MNEGT6.6019M379.2476,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.6019m379.2476 1a,1b-dihomo-pge2 lmfa03010155 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.6156M179.0572,purine,metabolite_to_pathway,name_rules,mnegt6.6156m179.0572 paraxanthine hmdb01860 ,medium,Name-rule prior from gene symbols and metabolite names only,purine
MNEGT6.6156M179.0572,tryptophan,metabolite_to_pathway,name_rules,mnegt6.6156m179.0572 paraxanthine hmdb01860 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MNEGT6.6156M207.1017,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.6156m207.1017 12-oxo-5e,8e,10z-dodecatrienoic acid lmfa01060095 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.6225M270.2069,amino_acid,metabolite_to_pathway,name_rules,mnegt6.6225m270.2069 tridecanoylglycine hmdb13317 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT6.6363M272.1866,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.6363m272.1866 heptanoylcarnitine hmdb13238 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.6432M494.3122,amino_acid,metabolite_to_pathway,name_rules,mnegt6.6432m494.3122 deoxycholic acid glycine conjugate hmdb00631 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT6.6432M494.3122,bile_acid,metabolite_to_pathway,name_rules,mnegt6.6432m494.3122 deoxycholic acid glycine conjugate hmdb00631 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MNEGT6.6500M381.2634,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.6500m381.2634 1a,1b-dihomo-pge1 lmfa03010108 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.6638M213.1487,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.6638m213.1487 3r-hydroxy-5z-dodecenoic acid lmfa01050254 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.6569M498.2893,bile_acid,metabolite_to_pathway,name_rules,mnegt6.6569m498.2893 tauroursodeoxycholic acid hmdb00874 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MNEGT6.6569M498.2893,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.6569m498.2893 tauroursodeoxycholic acid hmdb00874 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.6707M451.2702,bile_acid,metabolite_to_pathway,name_rules,mnegt6.6707m451.2702 7-ketodeoxycholic acid hmdb00391 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MNEGT6.6775M465.2360,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.6775m465.2360 6-bromo-5e,9z,13z,24z-heptacosatetraenoic acid lmfa01090105",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.6913M520.3640,amino_acid,metabolite_to_pathway,name_rules,mnegt6.6913m520.3640 cholylisoleucine hmdb0242373 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT6.6981M253.2164,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.6981m253.2164 1,6-pentadecadiene lmfa11000181 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.7188M423.2747,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.7188m423.2747 9-deoxy-9-methylene-16,16-dimethyl -pge2 lmfa03010059 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.7188M508.3278,amino_acid,metabolite_to_pathway,name_rules,mnegt6.7188m508.3278 chenodeoxycholylalanine hmdb0242390 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MNEGT6.7188M508.3278,bile_acid,metabolite_to_pathway,name_rules,mnegt6.7188m508.3278 chenodeoxycholylalanine hmdb0242390 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MNEGT6.7462M223.1694,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.7462m223.1694 2e,4e-tetradecadienoic acid lmfa01030252 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.7462M235.1329,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.7462m235.1329 12,13-dimethyl-5,14-dioxabicyclo[9.2.1]-tetradeca-1(13),11-",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.7531M297.2426,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.7531m297.2426 1,16-heptadecadien-3-one lmfa12000191 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.7737M360.0255,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.7737m360.0255 efavirenz hmdb14763 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.7944M645.3254,phospholipid,metabolite_to_pathway,name_rules,mnegt6.7944m645.3254 lysopi(0:0/18:0) hmdb0061704 ,medium,Name-rule prior from gene symbols and metabolite names only,phospholipid
MNEGT6.8151M311.2218,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.8151m311.2218 12-heptadecynoic acid lmfa01030486 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.8289M309.2059,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.8289m309.2059 15,16-epode lmfa02000030 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.8289M343.2296,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.8289m343.2296 18-fluoro-9z,12z-octadecadienoic acid lmfa01090051 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.8632M243.1955,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.8632m243.1955 alpha-hydroxy myristic acid lmfa01050001 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.8632M315.2530,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.8632m315.2530 9r,10s-dihydroxy-stearic acid lmfa02000007 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.8976M235.1331,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt6.8976m235.1331 12,13-dimethyl-5,14-dioxabicyclo[9.2.1]-tetradeca-1(13),11-",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.8976M311.2216,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.8976m311.2216 12-heptadecynoic acid lmfa01030486 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT6.9182M514.2851,bile_acid,metabolite_to_pathway,name_rules,mnegt6.9182m514.2851 taurocholic acid hmdb00036 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MNEGT6.9182M514.2851,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt6.9182m514.2851 taurocholic acid hmdb00036 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.0124M547.2937,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.0124m547.2937 5beta-scymnol sulfate lmst05020017 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.1224M309.2060,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.1224m309.2060 10e-heptadecen-8-ynoic acid lmfa01030482 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.1224M363.2529,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mnegt7.1224m363.2529 11-deoxy-16,16-dimethyl-pge2 lmfa03010062 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MNEGT7.1842M283.2273,purine,metabolite_to_pathway,name_rules,mnegt7.1842m283.2273 muricatacin hmdb38685 ,medium,Name-rule prior from gene symbols and metabolite names only,purine
MNEGT7.1911M323.2229,lipid_lipoprotein,metabolite_to_pathway,name_rules,mnegt7.1911m323.2229 alpha-linolenic acid hmdb01388 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
